,Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Annual_Rainfall
19908,Cotton,Saline,8.0,22.98714464496795,77.01285535503204,9.73689802576969,71.5,60.50000000000001,54.0,773.8
19909,Sugarcane,Peaty,5.5,31.761678128656406,68.2383218713436,16.082278014734662,71.5,54.0,42.0,1376.8
19910,Tomato,Saline,8.0,14.34133852653692,80.0,10.527345722378737,65.0,49.5,45.0,835.0
19911,Potato,Peaty,5.5,22.667209678962287,77.33279032103772,10.42208119204082,60.50000000000001,45.0,31.5,593.2
19912,Wheat,Loamy,6.5,28.392288205931987,71.60771179406801,11.099076077226918,77.0,60.0,45.0,571.3
19913,Corn,Peaty,5.5,21.75032352646773,78.24967647353228,8.373018082922345,66.0,49.50000000000001,35.0,729.2
19914,Rice,Loamy,6.5,28.358173306831347,71.64182669316865,12.648320525685596,91.0,72.0,55.00000000000001,1477.0
19915,Barley,Loamy,6.5,18.446388750942702,80.0,8.092990638902798,70.0,60.0,50.0,700.6
19916,Cotton,Sandy,6.75,23.344605942960563,76.65539405703944,3.3323169317061394,55.00000000000001,44.0,36.0,788.4
19917,Sugarcane,Sandy,6.75,10.916956554136693,80.0,13.580022815724734,65.0,48.0,36.0,1084.9
19918,Tomato,Sandy,6.75,19.60964679664415,80.0,14.417414910713546,50.0,36.0,30.0,730.3
19919,Potato,Sandy,6.75,15.976553459173164,80.0,7.720563934374702,55.00000000000001,40.0,27.0,528.4
19920,Wheat,Peaty,5.5,27.01313559432616,72.98686440567384,7.32482556976109,60.50000000000001,45.0,31.5,979.9
19921,Corn,Clay,6.25,19.30345704477593,80.0,2.837105477383602,72.0,55.00000000000001,40.0,804.8
19922,Rice,Clay,6.25,21.87980805654704,78.12019194345297,11.83715693751895,78.0,60.0,44.0,1446.6
19923,Barley,Peaty,5.5,25.51393842735705,74.48606157264294,11.057505564360326,55.0,45.0,35.0,746.9
19924,Cotton,Clay,6.25,28.01236426617953,71.98763573382047,10.107466394000346,66.0,55.00000000000001,48.0,824.0
19925,Sugarcane,Saline,8.0,19.835228129731014,80.0,8.224973127627004,84.5,66.0,54.0,1226.3
19926,Tomato,Saline,8.0,19.57517455208392,80.0,10.909409103167778,65.0,49.5,45.0,951.2
19927,Potato,Saline,8.0,20.56545201290959,79.43454798709041,6.302011911749988,71.5,55.0,40.5,644.1
19928,Wheat,Loamy,6.5,31.7908218065872,68.2091781934128,8.376159312317352,77.0,60.0,45.0,665.5
19929,Corn,Clay,6.25,25.536028032394437,74.46397196760557,8.113374730439583,72.0,55.00000000000001,40.0,1187.3
19930,Rice,Clay,6.25,16.850609319547132,80.0,12.564990886997617,78.0,60.0,44.0,1352.4
19931,Barley,Peaty,5.5,11.013166966541604,80.0,4.163637327593978,55.0,45.0,35.0,542.0
19932,Cotton,Sandy,6.75,11.343610740549453,80.0,6.695188940105863,55.00000000000001,44.0,36.0,864.4
19933,Sugarcane,Saline,8.0,19.44658008182603,80.0,11.829650955935785,84.5,66.0,54.0,1364.9
19934,Tomato,Loamy,6.5,15.78281038431675,80.0,11.990989363587946,70.0,54.0,50.0,1122.0
19935,Potato,Sandy,6.75,29.33184886020371,70.6681511397963,14.557167121988982,55.00000000000001,40.0,27.0,574.0
19936,Wheat,Saline,8.0,23.98231474172245,76.01768525827754,8.052900705281546,71.5,55.0,40.5,852.4
19937,Corn,Clay,6.25,18.925768176840773,80.0,10.118167322390333,72.0,55.00000000000001,40.0,668.8
19938,Rice,Clay,6.25,25.308832943611407,74.6911670563886,13.492726924806083,78.0,60.0,44.0,1411.3
19939,Barley,Sandy,6.75,23.648330931334776,76.35166906866522,9.734464560520465,50.0,40.0,30.0,518.6
19940,Cotton,Sandy,6.75,25.060807206253777,74.93919279374623,9.688683089146648,55.00000000000001,44.0,36.0,1159.2
19941,Sugarcane,Clay,6.25,12.0835326655467,80.0,8.17053616353374,78.0,60.0,48.0,1385.5
19942,Tomato,Sandy,6.75,13.144289393522367,80.0,8.859843522687173,50.0,36.0,30.0,741.1
19943,Potato,Sandy,6.75,13.219897282567612,80.0,3.796382337913069,55.00000000000001,40.0,27.0,669.2
19944,Wheat,Sandy,6.75,28.526644860886066,71.47335513911393,8.09067955012032,55.00000000000001,40.0,27.0,688.2
19945,Corn,Saline,8.0,20.563144616041924,79.43685538395808,2.4452944857152943,78.0,60.50000000000001,45.0,710.8
19946,Rice,Saline,8.0,19.105940328475043,80.0,14.48562317763879,84.5,66.0,49.50000000000001,1367.1
19947,Barley,Sandy,6.75,19.395938157085265,80.0,7.526447893034026,50.0,40.0,30.0,705.9
19948,Cotton,Peaty,5.5,19.72243774428284,80.0,11.06277517296241,60.50000000000001,49.50000000000001,42.0,1053.3
19949,Sugarcane,Clay,6.25,25.67106100856189,74.32893899143811,9.97272770205921,78.0,60.0,48.0,1031.3
19950,Tomato,Saline,8.0,16.118803687028727,80.0,13.737884214349528,65.0,49.5,45.0,768.8
19951,Potato,Saline,8.0,19.84276932366953,80.0,7.179490434808596,71.5,55.0,40.5,636.3
19952,Wheat,Sandy,6.75,14.627580378010204,80.0,11.813502850138464,55.00000000000001,40.0,27.0,956.5
19953,Corn,Clay,6.25,21.353422713675297,78.6465772863247,11.82223306166752,72.0,55.00000000000001,40.0,661.0
19954,Rice,Loamy,6.5,25.73974932490735,74.26025067509265,5.784611031411929,91.0,72.0,55.00000000000001,1234.3
19955,Barley,Sandy,6.75,19.0008761725565,80.0,14.815153628213018,50.0,40.0,30.0,735.4
19956,Cotton,Saline,8.0,17.876648765169385,80.0,5.820904971994967,71.5,60.50000000000001,54.0,932.3
19957,Sugarcane,Sandy,6.75,20.58662416088572,79.41337583911428,12.00495379125748,65.0,48.0,36.0,1158.6
19958,Tomato,Sandy,6.75,21.998441349672262,78.00155865032774,11.082066607857172,50.0,36.0,30.0,1069.7
19959,Potato,Clay,6.25,19.56789117851166,80.0,9.104891603329264,66.0,50.0,36.0,654.2
19960,Wheat,Clay,6.25,17.470897658681015,80.0,10.860335856006488,66.0,50.0,36.0,532.1
19961,Corn,Saline,8.0,18.56610298230405,80.0,12.044796741768169,78.0,60.50000000000001,45.0,987.5
19962,Rice,Peaty,5.5,33.96252304131805,66.03747695868195,7.462023438227606,71.5,54.0,38.5,1396.7
19963,Barley,Loamy,6.5,17.211500463423523,80.0,12.604978457177824,70.0,60.0,50.0,688.6
19964,Cotton,Loamy,6.5,12.295814021701691,80.0,12.024913867202905,77.0,66.0,60.0,1035.2
19965,Sugarcane,Clay,6.25,17.643111655337453,80.0,5.401383075577328,78.0,60.0,48.0,1336.9
19966,Tomato,Loamy,6.5,15.73211253881862,80.0,15.631525138848936,70.0,54.0,50.0,863.6
19967,Potato,Clay,6.25,19.339111976025343,80.0,10.670974172505506,66.0,50.0,36.0,505.1
19968,Wheat,Sandy,6.75,23.89564698286287,76.10435301713713,13.80005285138349,55.00000000000001,40.0,27.0,972.3
19969,Corn,Clay,6.25,13.21240305121155,80.0,8.240674541213682,72.0,55.00000000000001,40.0,850.5
19970,Rice,Loamy,6.5,23.088405791309093,76.9115942086909,16.093447028040476,91.0,72.0,55.00000000000001,1478.6
19971,Barley,Peaty,5.5,25.931603513196077,74.06839648680392,15.95653239302978,55.0,45.0,35.0,503.3
19972,Cotton,Peaty,5.5,15.85506961804817,80.0,12.29522529020127,60.50000000000001,49.50000000000001,42.0,1177.5
19973,Sugarcane,Sandy,6.75,12.582080312540214,80.0,15.216908071659253,65.0,48.0,36.0,1035.6
19974,Tomato,Loamy,6.5,22.130632439513423,77.86936756048658,6.746809295383942,70.0,54.0,50.0,1152.8
19975,Potato,Loamy,6.5,13.01550434671748,80.0,5.819402826594163,77.0,60.0,45.0,689.5
19976,Wheat,Loamy,6.5,21.97849777161819,78.0215022283818,13.74230006330139,77.0,60.0,45.0,685.9
19977,Corn,Loamy,6.5,13.166035219607846,80.0,7.0576622653361865,84.0,66.0,50.0,1080.1
19978,Rice,Peaty,5.5,20.81065867989385,79.18934132010614,9.250348476646703,71.5,54.0,38.5,1209.2
19979,Barley,Clay,6.25,27.635655752529672,72.36434424747033,13.1977321561473,60.0,50.0,40.0,486.3
19980,Cotton,Saline,8.0,25.703063693630583,74.29693630636942,7.585652596367673,71.5,60.50000000000001,54.0,1142.6
19981,Sugarcane,Saline,8.0,13.605184282041026,80.0,11.529982065948364,84.5,66.0,54.0,1474.9
19982,Tomato,Peaty,5.5,20.12792291726483,79.87207708273517,7.1244594118515865,55.0,40.5,35.0,857.0
19983,Potato,Sandy,6.75,23.772081873893782,76.22791812610622,11.335951049403622,55.00000000000001,40.0,27.0,567.5
19984,Wheat,Sandy,6.75,16.50307165047687,80.0,10.657699452708256,55.00000000000001,40.0,27.0,953.7
19985,Corn,Loamy,6.5,18.37320200067372,80.0,10.92256054622483,84.0,66.0,50.0,773.7
19986,Rice,Sandy,6.75,16.96972003907593,80.0,13.382862183653012,65.0,48.0,33.0,1234.7
19987,Barley,Clay,6.25,12.0595095646274,80.0,12.525911590264323,60.0,50.0,40.0,729.5
19988,Cotton,Saline,8.0,17.467569043881078,80.0,10.868894546802569,71.5,60.50000000000001,54.0,982.0
19989,Sugarcane,Sandy,6.75,25.42671925273237,74.57328074726763,9.71117810206488,65.0,48.0,36.0,1305.1
19990,Tomato,Sandy,6.75,22.86303245377805,77.13696754622194,8.047131181912155,50.0,36.0,30.0,606.7
19991,Potato,Sandy,6.75,20.55101033068564,79.44898966931436,8.238223674140665,55.00000000000001,40.0,27.0,602.5
19992,Wheat,Peaty,5.5,20.43203926069772,79.56796073930228,11.446699871261478,60.50000000000001,45.0,31.5,958.7
19993,Corn,Loamy,6.5,23.077872995082775,76.92212700491723,13.5645255063936,84.0,66.0,50.0,954.6
19994,Rice,Clay,6.25,20.38738380312697,79.61261619687303,10.761043583539283,78.0,60.0,44.0,1247.9
19995,Barley,Clay,6.25,14.73919668848218,80.0,13.15767394312642,60.0,50.0,40.0,771.2
19996,Cotton,Clay,6.25,18.53387978946833,80.0,12.60400160730438,66.0,55.00000000000001,48.0,701.6
19997,Sugarcane,Sandy,6.75,23.3431221494429,76.6568778505571,7.479697416410444,65.0,48.0,36.0,1034.6
19998,Tomato,Peaty,5.5,25.145244386744977,74.85475561325502,9.359627486917995,55.0,40.5,35.0,1048.5
19999,Potato,Clay,6.25,16.667168975002646,80.0,10.257831152557296,66.0,50.0,36.0,568.7
20000,Wheat,Peaty,5.5,19.8063786972082,80.0,6.813321560647287,60.50000000000001,45.0,31.5,501.4
20001,Corn,Sandy,6.75,26.45750464317356,73.54249535682644,9.278452302510486,60.0,44.0,30.0,1013.1
20002,Rice,Loamy,6.5,13.245339935301851,80.0,10.945160347147272,91.0,72.0,55.00000000000001,1345.9
20003,Barley,Saline,8.0,16.202022844918417,80.0,5.430693183016432,65.0,55.0,45.0,730.6
20004,Cotton,Sandy,6.75,19.242020438105268,80.0,12.271937033912517,55.00000000000001,44.0,36.0,1048.8
20005,Sugarcane,Clay,6.25,20.11392777062825,79.88607222937175,10.094901626935652,78.0,60.0,48.0,1017.9
20006,Tomato,Clay,6.25,24.34537759050189,75.6546224094981,9.651740542092844,60.0,45.0,40.0,1028.6
20007,Potato,Sandy,6.75,17.808450251989196,80.0,13.13203213927677,55.00000000000001,40.0,27.0,667.1
20008,Wheat,Saline,8.0,19.19323464492489,80.0,6.980922294631345,71.5,55.0,40.5,868.0
20009,Corn,Saline,8.0,16.146115927174975,80.0,12.51452119602016,78.0,60.50000000000001,45.0,1184.6
20010,Rice,Clay,6.25,22.911343395891898,77.08865660410811,9.657368668775302,78.0,60.0,44.0,1275.9
20011,Barley,Clay,6.25,25.28071025075056,74.71928974924944,9.10275743302376,60.0,50.0,40.0,478.0
20012,Cotton,Saline,8.0,29.48628219841433,70.51371780158567,13.52195781274378,71.5,60.50000000000001,54.0,1172.8
20013,Sugarcane,Peaty,5.5,18.72125643297851,80.0,5.025887768537034,71.5,54.0,42.0,1489.3
20014,Tomato,Loamy,6.5,21.99900533667031,78.00099466332969,4.998702529364473,70.0,54.0,50.0,826.9
20015,Potato,Clay,6.25,15.111276377111826,80.0,12.343353156262449,66.0,50.0,36.0,555.6
20016,Wheat,Loamy,6.5,34.03500636945029,65.96499363054971,5.529940592703314,77.0,60.0,45.0,531.5
20017,Corn,Loamy,6.5,22.260863339380585,77.73913666061941,7.057458622747209,84.0,66.0,50.0,704.5
20018,Rice,Saline,8.0,23.873987799322567,76.12601220067744,12.010701178626496,84.5,66.0,49.50000000000001,1259.7
20019,Barley,Loamy,6.5,21.96288962898848,78.03711037101152,7.120016916385183,70.0,60.0,50.0,781.6
20020,Cotton,Peaty,5.5,22.005104410083725,77.99489558991627,9.039319390437482,60.50000000000001,49.50000000000001,42.0,1143.3
20021,Sugarcane,Peaty,5.5,28.34385438049553,71.65614561950447,3.1766042597039466,71.5,54.0,42.0,1008.6
20022,Tomato,Saline,8.0,20.565849784201056,79.43415021579895,8.058960244182275,65.0,49.5,45.0,722.7
20023,Potato,Clay,6.25,13.40108753289611,80.0,13.304354858562338,66.0,50.0,36.0,500.5
20024,Wheat,Saline,8.0,21.5742428809244,78.4257571190756,15.527853752826092,71.5,55.0,40.5,712.5
20025,Corn,Clay,6.25,15.438366106357307,80.0,8.998825200372154,72.0,55.00000000000001,40.0,804.8
20026,Rice,Peaty,5.5,16.702306269507382,80.0,15.633976712972226,71.5,54.0,38.5,1432.3
20027,Barley,Sandy,6.75,30.94869444907149,69.0513055509285,12.50438669923075,50.0,40.0,30.0,557.0
20028,Cotton,Sandy,6.75,16.93000817749268,80.0,10.824902266418494,55.00000000000001,44.0,36.0,745.4
20029,Sugarcane,Clay,6.25,21.27716407739421,78.72283592260578,11.56487540022716,78.0,60.0,48.0,1431.2
20030,Tomato,Sandy,6.75,23.843978474461803,76.1560215255382,14.308871617106677,50.0,36.0,30.0,1050.8
20031,Potato,Sandy,6.75,29.642749645154417,70.35725035484558,8.058317809505494,55.00000000000001,40.0,27.0,568.4
20032,Wheat,Peaty,5.5,23.75612476489165,76.24387523510835,10.682989846726317,60.50000000000001,45.0,31.5,914.4
20033,Corn,Clay,6.25,19.3640064242156,80.0,11.689949092076716,72.0,55.00000000000001,40.0,874.7
20034,Rice,Sandy,6.75,26.270518861298967,73.72948113870103,7.493845296171713,65.0,48.0,33.0,1307.3
20035,Barley,Peaty,5.5,24.747251750392344,75.25274824960766,12.476709143354595,55.0,45.0,35.0,483.3
20036,Cotton,Loamy,6.5,19.632519856910083,80.0,14.310827390337508,77.0,66.0,60.0,1170.8
20037,Sugarcane,Clay,6.25,22.20949975516084,77.79050024483917,9.945350788706891,78.0,60.0,48.0,1042.6
20038,Tomato,Clay,6.25,25.357272271383472,74.64272772861653,7.722213216666489,60.0,45.0,40.0,948.4
20039,Potato,Loamy,6.5,17.68747879093821,80.0,5.61539618607692,77.0,60.0,45.0,663.0
20040,Wheat,Sandy,6.75,23.12907219832848,76.87092780167153,18.276094566461797,55.00000000000001,40.0,27.0,693.0
20041,Corn,Clay,6.25,22.78367585858897,77.21632414141102,3.96348340312683,72.0,55.00000000000001,40.0,820.3
20042,Rice,Clay,6.25,24.48214203413832,75.51785796586168,12.140902073419191,78.0,60.0,44.0,1350.8
20043,Barley,Clay,6.25,23.73555195892774,76.26444804107226,11.889247486271872,60.0,50.0,40.0,768.6
20044,Cotton,Clay,6.25,23.787131158063463,76.21286884193654,10.587648425291595,66.0,55.00000000000001,48.0,882.4
20045,Sugarcane,Loamy,6.5,20.66568220109287,79.33431779890714,1.135143855152867,91.0,72.0,60.0,1131.1
20046,Tomato,Clay,6.25,27.69480369894765,72.30519630105235,4.510920580386292,60.0,45.0,40.0,664.6
20047,Potato,Saline,8.0,15.822054936111648,80.0,3.272695212698218,71.5,55.0,40.5,533.9
20048,Wheat,Loamy,6.5,20.530380882858267,79.46961911714173,7.41120213704721,77.0,60.0,45.0,870.9
20049,Corn,Saline,8.0,23.026479175183344,76.97352082481666,13.145080596586045,78.0,60.50000000000001,45.0,821.4
20050,Rice,Saline,8.0,13.159187185428657,80.0,5.805510538660908,84.5,66.0,49.50000000000001,1416.5
20051,Barley,Clay,6.25,23.242075101547343,76.75792489845266,11.281461893827856,60.0,50.0,40.0,416.4
20052,Cotton,Sandy,6.75,9.057585764375526,80.0,8.65330986842971,55.00000000000001,44.0,36.0,1114.5
20053,Sugarcane,Peaty,5.5,18.60374485892318,80.0,10.548857367267336,71.5,54.0,42.0,1155.5
20054,Tomato,Saline,8.0,23.442434734866303,76.55756526513369,11.627703706527678,65.0,49.5,45.0,628.0
20055,Potato,Saline,8.0,25.296959238889794,74.7030407611102,6.82256039603576,71.5,55.0,40.5,598.1
20056,Wheat,Clay,6.25,26.317411463570053,73.68258853642995,5.166330838728817,66.0,50.0,36.0,935.2
20057,Corn,Loamy,6.5,18.994331983632907,80.0,9.115473211560536,84.0,66.0,50.0,761.4
20058,Rice,Peaty,5.5,18.734503052885376,80.0,7.464368095632634,71.5,54.0,38.5,1287.0
20059,Barley,Saline,8.0,14.270309498241584,80.0,7.229126618282141,65.0,55.0,45.0,634.6
20060,Cotton,Sandy,6.75,15.125419259812688,80.0,14.370395105175584,55.00000000000001,44.0,36.0,621.4
20061,Sugarcane,Saline,8.0,18.440059232477918,80.0,9.244706662637917,84.5,66.0,54.0,1354.3
20062,Tomato,Saline,8.0,25.18785870568029,74.8121412943197,14.44492163690282,65.0,49.5,45.0,802.7
20063,Potato,Saline,8.0,24.485531220618665,75.51446877938133,8.98426120523937,71.5,55.0,40.5,632.1
20064,Wheat,Peaty,5.5,18.292646226307063,80.0,6.095392584266352,60.50000000000001,45.0,31.5,911.3
20065,Corn,Sandy,6.75,23.95430361365825,76.04569638634175,2.7030674576416445,60.0,44.0,30.0,936.0
20066,Rice,Loamy,6.5,22.553639650357216,77.44636034964279,10.0272752111584,91.0,72.0,55.00000000000001,1268.0
20067,Barley,Peaty,5.5,21.515091574987885,78.48490842501212,8.96905403902214,55.0,45.0,35.0,776.1
20068,Cotton,Clay,6.25,13.518018853479443,80.0,9.993384265957523,66.0,55.00000000000001,48.0,1168.6
20069,Sugarcane,Saline,8.0,17.41455774851927,80.0,12.673420805125875,84.5,66.0,54.0,1066.5
20070,Tomato,Clay,6.25,19.937019611794945,80.0,12.633880834529691,60.0,45.0,40.0,1119.1
20071,Potato,Clay,6.25,16.229979301816925,80.0,6.680943770092934,66.0,50.0,36.0,500.8
20072,Wheat,Sandy,6.75,22.600614660519597,77.3993853394804,9.81290056708092,55.00000000000001,40.0,27.0,702.3
20073,Corn,Sandy,6.75,24.84445067164623,75.15554932835377,1.9660151026101715,60.0,44.0,30.0,870.8
20074,Rice,Saline,8.0,19.35098548970921,80.0,13.649586068766364,84.5,66.0,49.50000000000001,1367.7
20075,Barley,Saline,8.0,20.226800429989165,79.77319957001083,7.559018488726391,65.0,55.0,45.0,681.4
20076,Cotton,Loamy,6.5,23.09864631883164,76.90135368116836,10.947586160348877,77.0,66.0,60.0,729.3
20077,Sugarcane,Clay,6.25,15.670945836867933,80.0,11.691731217937557,78.0,60.0,48.0,1242.6
20078,Tomato,Peaty,5.5,23.668740779142663,76.33125922085733,13.316498419185171,55.0,40.5,35.0,883.8
20079,Potato,Clay,6.25,17.0430209461059,80.0,11.391555097827965,66.0,50.0,36.0,612.6
20080,Wheat,Peaty,5.5,16.992324557753008,80.0,5.766729989644196,60.50000000000001,45.0,31.5,655.8
20081,Corn,Clay,6.25,21.90085278483461,78.09914721516539,5.343087569212973,72.0,55.00000000000001,40.0,755.5
20082,Rice,Saline,8.0,14.064968269586656,80.0,10.97551389905668,84.5,66.0,49.50000000000001,1357.3
20083,Barley,Sandy,6.75,21.980120921359827,78.01987907864017,11.092882280274956,50.0,40.0,30.0,797.3
20084,Cotton,Sandy,6.75,19.72873006466664,80.0,9.158174381758103,55.00000000000001,44.0,36.0,694.4
20085,Sugarcane,Saline,8.0,13.842693318314012,80.0,14.349569580263346,84.5,66.0,54.0,1240.9
20086,Tomato,Sandy,6.75,21.39910836248828,78.60089163751172,12.98160288033368,50.0,36.0,30.0,646.5
20087,Potato,Loamy,6.5,16.3196821890363,80.0,15.293733808146284,77.0,60.0,45.0,558.5
20088,Wheat,Saline,8.0,26.54852738355368,73.45147261644632,7.47498338694326,71.5,55.0,40.5,677.6
20089,Corn,Loamy,6.5,11.442060916499464,80.0,5.220922560027818,84.0,66.0,50.0,669.0
20090,Rice,Sandy,6.75,20.414962111294045,79.58503788870595,12.082035925237816,65.0,48.0,33.0,1447.7
20091,Barley,Loamy,6.5,21.90208990024104,78.09791009975896,4.774433551555447,70.0,60.0,50.0,517.7
20092,Cotton,Saline,8.0,27.229501040859468,72.77049895914053,8.805273523206797,71.5,60.50000000000001,54.0,1030.1
20093,Sugarcane,Sandy,6.75,18.46541688731473,80.0,8.493184108085968,65.0,48.0,36.0,1171.2
20094,Tomato,Sandy,6.75,18.690569794778103,80.0,5.553888030329511,50.0,36.0,30.0,1034.3
20095,Potato,Clay,6.25,20.4698010594793,79.5301989405207,5.70906337555243,66.0,50.0,36.0,531.4
20096,Wheat,Clay,6.25,10.042910608115436,80.0,5.757241579465036,66.0,50.0,36.0,628.8
20097,Corn,Sandy,6.75,21.325423617813616,78.67457638218639,10.395932592107435,60.0,44.0,30.0,802.6
20098,Rice,Loamy,6.5,20.86860659947896,79.13139340052103,10.277866300171672,91.0,72.0,55.00000000000001,1392.9
20099,Barley,Peaty,5.5,24.97786647011315,75.02213352988684,9.313756496074491,55.0,45.0,35.0,400.7
20100,Cotton,Peaty,5.5,20.392411740469527,79.60758825953047,7.942712315859772,60.50000000000001,49.50000000000001,42.0,737.3
20101,Sugarcane,Sandy,6.75,20.442516031288672,79.55748396871132,10.98851709508358,65.0,48.0,36.0,1219.4
20102,Tomato,Peaty,5.5,18.60278014094135,80.0,9.189677657085028,55.0,40.5,35.0,1073.6
20103,Potato,Sandy,6.75,16.728556659298423,80.0,10.943891083048474,55.00000000000001,40.0,27.0,649.9
20104,Wheat,Loamy,6.5,24.25221001797968,75.74778998202032,11.19338432521482,77.0,60.0,45.0,541.6
20105,Corn,Saline,8.0,17.264284503762966,80.0,10.261529190274626,78.0,60.50000000000001,45.0,767.4
20106,Rice,Sandy,6.75,18.35932402905164,80.0,11.177445287072723,65.0,48.0,33.0,1269.2
20107,Barley,Peaty,5.5,22.91285866874229,77.08714133125771,10.64560169872346,55.0,45.0,35.0,482.7
20108,Cotton,Loamy,6.5,23.904098517499865,76.09590148250014,8.391493885142811,77.0,66.0,60.0,1042.0
20109,Sugarcane,Loamy,6.5,14.82235186713,80.0,9.833295938083022,91.0,72.0,60.0,1378.9
20110,Tomato,Peaty,5.5,17.20573661702736,80.0,5.147892232862001,55.0,40.5,35.0,1162.4
20111,Potato,Loamy,6.5,16.406633383699702,80.0,10.862993055755515,77.0,60.0,45.0,621.9
20112,Wheat,Sandy,6.75,31.397725660936576,68.60227433906343,14.90522616807981,55.00000000000001,40.0,27.0,659.3
20113,Corn,Saline,8.0,18.01084797426413,80.0,11.591779836173616,78.0,60.50000000000001,45.0,979.2
20114,Rice,Clay,6.25,14.319877451237488,80.0,10.887604230313672,78.0,60.0,44.0,1312.5
20115,Barley,Clay,6.25,16.759781660577623,80.0,11.918544607349402,60.0,50.0,40.0,700.8
20116,Cotton,Loamy,6.5,24.35989249480376,75.64010750519624,9.561521294446129,77.0,66.0,60.0,635.6
20117,Sugarcane,Clay,6.25,31.95593030344666,68.04406969655334,7.630391092586208,78.0,60.0,48.0,1234.9
20118,Tomato,Sandy,6.75,24.706983919250963,75.29301608074904,9.09860034882646,50.0,36.0,30.0,874.8
20119,Potato,Loamy,6.5,15.3389594903853,80.0,12.890979763204507,77.0,60.0,45.0,643.1
20120,Wheat,Sandy,6.75,29.023041651082234,70.97695834891776,7.323423619244791,55.00000000000001,40.0,27.0,650.6
20121,Corn,Clay,6.25,14.63006304986486,80.0,9.485087694735109,72.0,55.00000000000001,40.0,993.6
